 time,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
5.125,4011.281953,4555.384504,4596.410144,4265.128101,4096.922977,4440.512712,4035.897337,4185.128103,4335.384509,3996.922979,4279.999895,4324.102458,4362.051175,4218.461435
5.1328125,4005.128107,4562.563991,4592.30758,4261.538357,4102.564002,4435.897327,4038.97426,4191.281949,4335.384509,3990.256313,4273.846049,4319.487074,4359.487073,4223.58964
5.140625,4006.153748,4564.615273,4591.79476,4253.333229,4102.564002,4432.820404,4042.051183,4196.922974,4335.89733,3987.69221,4273.333229,4319.999894,4358.461432,4229.743486
5.1484375,4011.794774,4562.563991,4593.846042,4253.333229,4096.922977,4436.410148,4041.538363,4201.538359,4336.41015,3993.846056,4282.051177,4324.102458,4362.051175,4235.897332
5.15625,4011.281953,4562.05117,4594.358862,4254.35887,4097.948618,4439.487071,4041.025542,4207.692205,4336.922971,3998.974261,4284.102459,4327.692202,4367.692201,4243.076819
5.1640625,4012.820415,4562.05117,4594.871683,4255.897332,4101.025541,4439.999891,4046.153747,4213.846051,4339.999894,3996.922979,4281.538357,4331.794766,4370.256303,4248.717845
5.171875,4016.922979,4562.563991,4598.461426,4255.897332,4099.9999,4443.589635,4046.153747,4203.07682,4335.89733,3990.256313,4277.948613,4336.922971,4366.153739,4246.153742
5.1796875,4013.333235,4565.128093,4595.897324,4251.794768,4104.615284,4448.71784,4037.435799,4189.230667,4330.769125,3983.589646,4276.922972,4343.589637,4361.538355,4241.025537
5.1875,4015.384517,4566.666555,4596.410144,4255.897332,4110.76913,4446.666558,4036.410158,4191.794769,4331.794766,3984.102467,4275.897331,4351.281945,4361.538355,4235.897332
5.1953125,4026.666568,4569.743478,4604.615272,4272.820408,4103.589643,4444.102455,4041.538363,4190.256308,4331.794766,3992.307595,4277.948613,4358.461432,4365.128098,4231.794768
5.203125,4027.179389,4572.820401,4612.8204,4278.974254,4096.410156,4444.615276,4036.410158,4171.79477,4328.205022,3991.794774,4284.61528,4365.640919,4365.640919,4233.33323
5.2109375,4019.999902,4575.384504,4608.717836,4270.769126,4109.743489,4446.153737,4033.333235,4169.743488,4331.794766,3988.717851,4287.179382,4367.17938,4368.717842,4239.487076
5.21875,4024.615286,4576.922965,4606.666554,4268.205024,4122.051181,4446.153737,4042.564004,4183.076821,4337.435791,3992.820415,4283.076818,4368.205021,4369.743483,4239.487076
5.2265625,4029.230671,4574.871683,4609.743477,4273.846049,4117.948617,4449.743481,4045.128106,4185.640923,4338.974253,3997.4358,4280.512716,4368.205021,4365.128098,4231.281948
5.234375,4024.615286,4569.230657,4604.102452,4272.820408,4112.307592,4451.281942,4036.410158,4188.205026,4337.435791,3995.897338,4281.025536,4364.615278,4362.051175,4224.615281
5.2421875,4020.512722,4567.179375,4590.256298,4271.281947,4112.820412,4449.23066,4037.435799,4203.589641,4337.948612,3997.94862,4282.051177,4360.512714,4366.66656,4227.179384
5.25,4021.025543,4569.743478,4589.743478,4274.35887,4113.846053,4453.846045,4046.153747,4210.256307,4339.487073,4002.564005,4282.563998,4358.974252,4366.66656,4231.281948
5.2578125,4019.999902,4570.256298,4591.281939,4277.435793,4121.538361,4460.512711,4049.23067,4204.102461,4338.974253,3999.999902,4277.948613,4351.281945,4359.999893,4228.717845
5.265625,4019.999902,4568.205016,4585.640914,4276.410152,4123.589643,4458.461429,4050.769132,4207.179384,4337.435791,3997.4358,4275.384511,4346.15374,4358.461432,4224.615281
5.2734375,4015.384517,4566.153734,4583.589632,4272.820408,4110.25631,4452.307583,4054.871696,4214.358871,4336.922971,3993.333236,4274.87169,4348.205022,4358.461432,4226.153743
5.28125,4013.333235,4561.53835,4584.102452,4264.10246,4108.205028,4450.769122,4048.71785,4209.743487,4333.333227,3985.640928,4268.205024,4345.640919,4355.384509,4232.307589
5.2890625,4016.410158,4561.53835,4585.640914,4259.487075,4121.02554,4446.666558,4036.410158,4197.948615,4332.307586,3980.512723,4268.205024,4344.615278,4363.589637,4246.153742
5.296875,4022.051184,4575.384504,4592.30758,4264.10246,4129.230668,4439.487071,4037.435799,4194.358872,4335.384509,3986.153749,4278.461434,4348.717842,4383.589636,4261.025537
5.3046875,4025.640927,4591.281939,4598.461426,4270.769126,4127.692207,4438.46143,4043.076824,4196.410154,4335.384509,3994.358877,4280.512716,4354.358868,4396.922969,4260.512716
5.3125,4028.20503,4598.461426,4599.487067,4276.410152,4129.230668,4445.128096,4043.076824,4201.025538,4335.89733,4001.025543,4284.102459,4356.41015,4404.615277,4257.435793
5.3203125,4030.256312,4602.56399,4603.076811,4276.410152,4136.410155,4450.256301,4046.153747,4205.640923,4338.461432,4004.615287,4294.87169,4356.92297,4412.820405,4264.61528
5.328125,4030.256312,4605.640913,4602.05117,4272.307588,4142.051181,4454.358865,4053.846055,4206.666564,4337.435791,4002.051184,4294.87169,4348.205022,4413.333225,4267.692203
5.3359375,4027.692209,4610.256298,4598.461426,4269.230665,4147.179386,4453.846045,4049.743491,4198.974256,4334.871689,3994.358877,4285.640921,4339.487073,4407.6922,4262.563998
5.34375,4026.153748,4627.692195,4599.487067,4270.769126,4153.333232,4453.333224,4041.538363,4197.948615,4337.435791,3996.410159,4284.102459,4336.922971,4408.717841,4264.10246
5.3515625,4024.615286,4634.871682,4599.999888,4271.794767,4149.230668,4452.307583,4042.051183,4206.666564,4339.487073,3999.487082,4281.538357,4333.846048,4408.717841,4263.076819
5.359375,4015.384517,4625.640913,4586.666555,4266.666562,4144.615283,4445.128096,4044.615286,4208.717846,4333.846048,3992.820415,4270.256306,4322.563997,4403.076815,4256.922973
5.3671875,4009.230671,4632.307579,4576.410145,4261.025537,4153.846052,4436.922968,4040.512722,4199.999897,4330.769125,3984.102467,4266.153742,4313.846048,4402.563995,4258.974255
5.375,4010.769133,4651.281938,4575.384504,4262.051178,4156.410155,4431.281943,4036.922978,4198.461436,4332.307586,3983.076826,4268.205024,4310.256305,4406.153738,4262.051178
5.3828125,4012.820415,4658.461425,4579.487068,4269.743485,4146.666565,4426.153738,4036.410158,4202.564,4330.769125,3984.615287,4268.717844,4310.256305,4407.6922,4262.051178
5.390625,4017.94862,4665.128091,4586.666555,4277.948613,4152.307591,4429.230661,4036.922978,4197.948615,4331.794766,3989.230672,4272.820408,4314.871689,4411.794764,4271.281947
5.3984375,4029.743491,4680.512706,4595.384503,4283.589639,4167.179385,4437.435789,4039.487081,4191.794769,4334.358868,3994.871697,4281.538357,4321.025535,4418.974251,4282.563998
5.40625,4034.358876,4685.640911,4602.05117,4285.640921,4168.717847,4435.384507,4037.948619,4194.358872,4332.820407,3993.846056,4283.076818,4322.563997,4422.563994,4278.974254
5.4140625,4032.307594,4682.563988,4606.153734,4287.692203,4160.512719,4435.384507,4039.487081,4197.948615,4332.307586,3992.820415,4285.1281,4324.102458,4424.102456,4270.769126
5.421875,4035.897337,4684.10245,4611.794759,4292.307587,4151.79477,4444.102455,4043.589645,4194.871692,4336.41015,3997.94862,4293.846049,4325.64092,4423.589635,4267.692203
5.4296875,4037.435799,4677.435783,4607.692195,4289.743485,4149.743488,4444.615276,4039.487081,4192.30759,4337.435791,4001.538364,4289.743485,4317.435792,4417.94861,4258.461434
5.4375,4031.794773,4665.128091,4598.974247,4283.589639,4150.769129,4439.487071,4031.794773,4192.30759,4336.41015,3998.461441,4275.897331,4307.692202,4413.846046,4244.10246
5.4453125,4030.769132,4664.615271,4593.333221,4287.692203,4149.743488,4445.128096,4036.922978,4197.435795,4339.487073,3995.897338,4273.846049,4303.076818,4413.333225,4236.922973
5.453125,4032.307594,4670.769117,4595.384503,4291.281946,4147.692206,4449.23066,4043.076824,4206.666564,4342.051176,3995.384518,4275.384511,4304.102459,4410.256302,4234.358871
5.4609375,4030.256312,4668.717835,4596.922965,4285.640921,4148.205027,4446.153737,4045.640927,4216.922974,4339.999894,3994.358877,4270.769126,4302.051177,4408.717841,4234.358871
5.46875,4030.256312,4663.58963,4594.358862,4280.512716,4143.589642,4442.563994,4047.179388,4216.922974,4334.358868,3985.128108,4265.128101,4299.999895,4406.153738,4234.358871
5.4765625,4030.256312,4663.58963,4588.717837,4285.1281,4139.999899,4441.538353,4046.153747,4207.179384,4330.256304,3976.410159,4265.128101,4295.897331,4403.076815,4226.666563
5.484375,4031.794773,4662.563989,4594.358862,4289.230664,4137.435796,4442.051173,4045.640927,4203.589641,4329.743484,3982.051185,4271.281947,4296.922972,4407.6922,4218.974256
5.4921875,4037.435799,4662.051168,4601.538349,4289.743485,4131.794771,4442.563994,4049.743491,4208.717846,4331.281945,3992.820415,4279.487075,4298.461433,4416.922969,4221.025538
5.5,4042.051183,4658.974245,4598.461426,4289.743485,4134.358873,4442.563994,4048.205029,4201.025538,4329.743484,3989.230672,4278.461434,4296.922972,4415.384507,4216.922974
5.5078125,4044.615286,4656.410143,4594.871683,4288.717844,4145.640924,4443.589635,4043.076824,4188.205026,4328.717843,3983.076826,4272.820408,4294.358869,4409.230661,4209.230666
5.515625,4051.281952,4663.58963,4603.589631,4291.794767,4152.307591,4439.999891,4039.999901,4187.692205,4329.230663,3986.666569,4276.410152,4298.974254,4413.846046,4214.871692
5.5234375,4055.384516,4671.794758,4608.717836,4303.076818,4148.205027,4432.307584,4037.435799,4182.564,4328.205022,3986.153749,4282.051177,4302.563997,4420.512712,4223.07682
5.53125,4059.999901,4677.435783,4604.615272,4310.256305,4144.102463,4434.871686,4034.358876,4172.820411,4328.717843,3986.666569,4284.61528,4301.538356,4418.974251,4223.58964
5.5390625,4064.615285,4681.538347,4605.640913,4301.538356,4150.769129,4442.563994,4033.846055,4176.410154,4333.333227,3993.846056,4286.666562,4302.051177,4419.999892,4224.102461
5.546875,4064.615285,4679.999886,4611.281939,4295.38451,4161.025539,4440.512712,4037.948619,4189.743487,4335.384509,3997.94862,4288.717844,4300.512715,4427.179379,4225.128102
5.5546875,4062.051183,4677.948604,4612.8204,4306.666561,4165.128103,4435.897327,4043.076824,4195.384513,4331.794766,3992.307595,4288.205023,4294.87169,4422.051174,4221.538358
5.5625,4063.589644,4688.205014,4608.205016,4319.487074,4172.30759,4438.97425,4043.076824,4194.358872,4331.281945,3989.230672,4284.61528,4290.769126,4414.871687,4218.461435
5.5703125,4066.153747,4693.846039,4608.205016,4322.563997,4186.153744,4441.538353,4042.051183,4193.333231,4333.846048,3988.717851,4278.461434,4289.230664,4415.897328,4218.974256
5.578125,4065.128106,4686.153732,4604.102452,4328.205022,4186.153744,4441.025532,4051.281952,4196.410154,4335.384509,3986.666569,4269.230665,4280.512716,4411.794764,4215.384512
5.5859375,4065.128106,4684.10245,4602.05117,4341.538355,4174.358872,4440.512712,4054.358875,4196.410154,4334.871689,3983.589646,4265.128101,4277.948613,4407.179379,4207.179384
5.59375,4064.615285,4689.743475,4603.076811,4347.692201,4177.948616,4438.97425,4040.512722,4192.82041,4334.871689,3981.538364,4268.717844,4279.487075,4410.769123,4203.589641
5.6015625,4061.538362,4689.743475,4598.461426,4340.512714,4179.999898,4431.281943,4029.743491,4193.333231,4334.358868,3979.487082,4268.205024,4273.333229,4408.20502,4202.051179
5.609375,4059.999901,4689.230655,4588.205016,4334.871689,4171.281949,4420.512712,4036.410158,4193.846051,4332.820407,3976.92298,4263.589639,4267.179383,4403.076815,4199.999897
5.6171875,4066.666567,4697.435783,4596.410144,4339.487073,4171.281949,4417.435789,4043.589645,4187.692205,4331.794766,3981.025544,4271.281947,4276.922972,4407.179379,4209.230666
5.625,4075.384516,4707.692193,4613.846041,4350.769124,4186.666564,4419.487071,4045.128106,4193.333231,4334.871689,3993.846056,4287.179382,4291.281946,4412.820405,4222.563999
5.6328125,4080.512721,4708.717834,4619.487067,4358.974252,4193.846051,4418.46143,4048.205029,4207.692205,4336.922971,3995.384518,4289.743485,4292.307587,4411.281943,4222.563999
5.640625,4082.564003,4703.076808,4619.487067,4362.563996,4192.30759,4418.46143,4052.820414,4208.717846,4335.384509,3987.17939,4283.589639,4287.692203,4408.717841,4219.999897
5.6484375,4087.692208,4704.102449,4627.692195,4368.205021,4192.30759,4427.179379,4052.307593,4205.640923,4331.794766,3989.743492,4289.743485,4290.769126,4409.743482,4228.717845
5.65625,4091.794772,4710.256295,4632.8204,4371.794765,4189.230667,4436.922968,4050.769132,4210.769128,4332.307586,3995.384518,4296.410151,4294.87169,4410.769123,4232.307589
5.6640625,4091.794772,4710.256295,4629.743477,4370.769124,4189.743487,4437.435789,4054.358875,4213.846051,4335.89733,3995.384518,4291.281946,4292.820408,4410.256302,4229.743486
5.671875,4092.820413,4710.256295,4626.153733,4368.205021,4194.358872,4432.820404,4054.871696,4210.769128,4336.922971,3996.410159,4289.743485,4289.230664,4409.230661,4230.769127
5.6796875,4101.025541,4717.435782,4624.615272,4364.102457,4190.769128,4434.358866,4054.358875,4215.384512,4337.948612,4001.025543,4297.948613,4288.717844,4412.307584,4235.897332
5.6875,4107.179387,4724.102449,4624.615272,4362.051175,4182.564,4436.922968,4059.48708,4224.615281,4342.051176,4003.076825,4294.87169,4289.230664,4412.820405,4233.33323
5.6953125,4107.692207,4726.153731,4624.615272,4369.230662,4183.589641,4436.922968,4065.128106,4231.794768,4345.128099,4003.589646,4286.666562,4286.153741,4411.281943,4224.102461
5.703125,4107.692207,4729.743474,4628.205015,4373.846047,4186.153744,4435.897327,4063.076824,4231.794768,4341.538355,4003.589646,4287.692203,4285.640921,4411.794764,4218.974256
5.7109375,4105.640925,4734.871679,4623.07681,4371.794765,4181.025539,4436.410148,4058.97426,4222.563999,4336.41015,3998.974261,4286.666562,4284.102459,4412.820405,4218.461435
5.71875,4105.640925,4731.794756,4615.897323,4374.871688,4170.256308,4430.256302,4051.794773,4216.410153,4334.358868,3988.205031,4276.922972,4283.076818,4408.717841,4215.384512
5.7265625,4110.76913,4731.281936,4616.410144,4383.076816,4171.281949,4420.512712,4045.128106,4223.07682,4337.435791,3987.69221,4276.410152,4281.025536,4404.102456,4213.846051
5.734375,4115.384515,4733.846038,4625.128092,4384.102457,4180.512718,4413.846046,4044.615286,4225.128102,4337.435791,3993.846056,4281.538357,4279.999895,4398.974251,4215.384512
5.7421875,4116.922976,4730.769115,4624.102451,4379.999893,4176.922975,4412.307584,4045.128106,4214.871692,4330.769125,3989.743492,4279.999895,4276.922972,4393.333226,4214.358871
5.75,4124.102463,4726.153731,4624.615272,4377.43579,4165.128103,4410.256302,4040.512722,4208.717846,4327.692202,3984.615287,4281.538357,4278.974254,4391.794764,4212.82041
5.7578125,4131.794771,4729.743474,4634.871682,4375.897329,4162.564001,4401.538354,4034.358876,4206.153743,4331.281945,3989.230672,4290.769126,4282.051177,4391.794764,4211.281948
5.765625,4135.897335,4731.281936,4639.487066,4374.358867,4158.974257,4392.820405,4030.256312,4201.538359,4334.358868,3990.769133,4289.743485,4281.538357,4386.153739,4206.666564
5.7734375,4136.410155,4726.666551,4633.846041,4371.281944,4154.358873,4390.256303,4032.820414,4204.102461,4334.871689,3987.69221,4282.563998,4276.922972,4381.025534,4205.640923
5.78125,4133.846053,4723.076808,4624.102451,4367.17938,4159.487078,4387.6922,4033.333235,4203.07682,4332.820407,3983.589646,4277.948613,4266.666562,4375.897329,4203.07682
5.7890625,4132.307591,4725.64091,4618.461426,4367.17938,4157.435796,4388.205021,4030.256312,4191.794769,4331.794766,3979.487082,4272.820408,4256.410152,4371.794765,4191.794769
5.796875,4135.384514,4729.230654,4614.358862,4372.820406,4152.820411,4401.538354,4036.922978,4194.871692,4335.384509,3983.076826,4268.205024,4252.307588,4370.256303,4187.179385
5.8046875,4131.28195,4722.051167,4610.256298,4370.256303,4161.025539,4412.820405,4040.512722,4199.487077,4335.384509,3983.589646,4265.128101,4249.743486,4362.563996,4182.564
5.8125,4124.615284,4713.846039,4602.56399,4360.512714,4165.128103,4410.256302,4032.820414,4186.153744,4332.820407,3975.897339,4263.589639,4245.640922,4355.897329,4172.30759
5.8203125,4131.28195,4716.922962,4601.538349,4358.974252,4154.871693,4406.153738,4027.692209,4181.025539,4334.358868,3975.384518,4264.61528,4250.256306,4356.41015,4173.333231
5.828125,4140.512719,4724.615269,4603.589631,4364.615278,4147.692206,4404.615277,4033.846055,4192.30759,4337.435791,3979.999903,4267.692203,4253.333229,4358.461432,4177.948616
5.8359375,4138.461437,4723.076808,4601.538349,4364.102457,4141.53836,4397.43579,4037.948619,4194.358872,4334.358868,3976.410159,4268.717844,4251.794768,4355.897329,4173.333231
5.84375,4135.897335,4720.512705,4598.974247,4364.615278,4139.999899,4390.769123,4042.564004,4196.922974,4331.281945,3977.4358,4268.717844,4249.743486,4355.384509,4170.769129
5.8515625,4145.640924,4730.769115,4607.179375,4371.794765,4145.128104,4388.205021,4047.179388,4208.205025,4332.820407,3984.102467,4269.230665,4254.35887,4355.897329,4170.769129
5.859375,4157.948616,4741.538346,4618.974246,4378.974252,4146.666565,4383.076816,4053.333234,4214.871692,4337.435791,3988.717851,4275.384511,4259.487075,4357.948611,4173.846052
5.8671875,4165.640924,4744.615269,4629.743477,4383.589636,4151.28195,4377.43579,4054.358875,4213.846051,4336.41015,3994.358877,4286.666562,4266.666562,4364.102457,4183.589641
5.875,4174.871693,4755.89732,4638.974246,4389.230662,4164.615283,4374.358867,4046.153747,4209.743487,4332.307586,4001.025543,4294.87169,4274.35887,4369.230662,4193.333231
5.8828125,4189.743487,4776.92296,4650.256297,4391.794764,4166.153744,4368.717842,4039.487081,4202.051179,4332.820407,4003.589646,4301.538356,4279.999895,4370.256303,4200.512718
5.890625,4193.846051,4780.512704,4650.769117,4385.640918,4159.999898,4360.512714,4041.538363,4201.538359,4336.41015,3998.461441,4300.512715,4275.384511,4366.66656,4204.615282
5.8984375,4186.666564,4774.871678,4638.974246,4374.871688,4163.076821,4354.871688,4036.922978,4200.512718,4335.384509,3989.230672,4287.179382,4265.640921,4359.999893,4201.025538
5.90625,4182.564,4784.615268,4628.717836,4367.17938,4165.640924,4354.358868,4025.128107,4187.692205,4333.846048,3986.153749,4278.461434,4258.461434,4353.846047,4195.897333
5.9140625,4181.025539,4793.846037,4625.640913,4362.563996,4163.076821,4359.487073,4027.692209,4186.153744,4337.435791,3989.743492,4279.999895,4254.871691,4351.281945,4194.871692
5.921875,4172.820411,4791.794755,4619.487067,4356.92297,4162.05118,4367.692201,4034.871696,4200.512718,4340.512714,3989.743492,4277.948613,4248.717845,4350.769124,4186.153744
5.9296875,4165.640924,4790.256293,4607.179375,4352.307586,4156.922975,4374.871688,4038.97426,4208.205025,4339.999894,3988.717851,4271.794767,4237.435794,4347.179381,4176.410154
5.9375,4164.102462,4790.769114,4603.589631,4352.307586,4151.28195,4375.897329,4043.076824,4207.179384,4337.435791,3988.717851,4271.281947,4234.358871,4345.128099,4174.358872
5.9453125,4162.564001,4789.230652,4604.615272,4352.820406,4152.307591,4371.794765,4042.564004,4209.230666,4337.435791,3983.589646,4269.230665,4237.948614,4342.051176,4175.384513
5.953125,4161.025539,4790.769114,4604.102452,4353.333227,4139.999899,4365.640919,4037.435799,4205.640923,4333.846048,3972.820416,4259.487075,4239.487076,4334.358868,4176.410154
5.9609375,4164.102462,4792.307575,4604.102452,4358.461432,4126.153745,4359.999893,4038.97426,4198.461436,4330.769125,3968.205031,4259.999896,4239.999896,4333.846048,4185.128103
5.96875,4171.79477,4787.692191,4610.769118,4359.999893,4133.333232,4353.846047,4035.897337,4194.358872,4331.794766,3971.281954,4270.769126,4250.256306,4338.974253,4196.922974
5.9765625,4178.974257,4789.230652,4616.410144,4361.538355,4149.230668,4351.794765,4026.666568,4191.794769,4331.794766,3975.384518,4276.410152,4256.922973,4339.999894,4205.128102
5.984375,4182.05118,4802.051165,4623.589631,4371.281944,4148.205027,4348.205022,4022.051184,4185.640923,4329.743484,3974.871698,4274.87169,4256.922973,4338.974253,4213.33323
5.9921875,4181.025539,4811.281934,4628.717836,4378.974252,4140.512719,4337.948612,4016.410158,4173.846052,4326.666561,3971.794775,4273.846049,4256.410152,4338.974253,4219.487076
6,4181.538359,4810.256293,4627.179374,4373.846047,4134.871694,4329.230663,4005.128107,4159.999898,4319.487074,3964.102467,4269.743485,4253.84605,4335.89733,4215.897333
6.0078125,4180.512718,4808.205011,4622.051169,4371.794765,4130.76913,4328.205022,4001.538364,4150.769129,4317.948612,3960.512724,4269.743485,4251.794768,4336.922971,4214.871692
6.015625,4179.999898,4811.281934,4623.589631,4377.43579,4130.256309,4329.743484,4001.538364,4152.820411,4326.666561,3973.333236,4282.051177,4261.025537,4345.128099,4227.692204
6.0234375,4176.410154,4810.256293,4622.56399,4375.384508,4128.717848,4331.794766,4003.589646,4158.974257,4333.846048,3984.615287,4289.743485,4263.589639,4347.179381,4232.820409
6.03125,4168.205026,4806.666549,4607.179375,4365.128098,4125.128104,4333.846048,4010.769133,4154.871693,4330.256304,3980.512723,4280.512716,4249.230665,4341.538355,4224.615281
6.0390625,4160.512719,4810.769113,4595.897324,4363.589637,4120.51272,4331.794766,4013.333235,4145.640924,4326.15374,3974.358877,4269.743485,4239.487076,4337.435791,4223.07682
6.046875,4159.999898,4819.999882,4597.435785,4370.256303,4122.564002,4331.281945,4012.307594,4152.820411,4331.794766,3978.974262,4267.179383,4241.025537,4335.384509,4222.563999
6.0546875,4163.589642,4821.025523,4601.025529,4370.256303,4136.410155,4337.435791,4017.435799,4164.615283,4339.487073,3979.487082,4264.61528,4241.025537,4330.256304,4206.666564
6.0625,4168.717847,4819.999882,4599.487067,4365.640919,4148.717847,4344.102458,4021.025543,4160.512719,4338.974253,3974.871698,4260.512716,4237.948614,4327.179381,4196.922974
6.0703125,4172.820411,4825.128087,4604.615272,4370.256303,4143.589642,4346.66656,4015.897338,4156.922975,4334.358868,3974.358877,4260.512716,4241.025537,4329.230663,4202.564
6.078125,4177.948616,4832.307574,4610.769118,4381.025534,4132.820412,4350.256304,4022.564004,4169.743488,4335.89733,3979.487082,4267.179383,4242.563999,4331.281945,4208.717846
6.0859375,4182.05118,4838.46142,4615.384503,4388.205021,4128.717848,4351.281945,4034.871696,4178.974257,4337.435791,3982.564005,4270.256306,4248.205024,4331.281945,4212.307589
6.09375,4186.666564,4847.692189,4622.051169,4393.846046,4130.256309,4345.640919,4032.307594,4179.487077,4333.846048,3983.589646,4272.307588,4256.410152,4337.948612,4221.025538
6.1015625,4196.410154,4859.999881,4632.8204,4399.487072,4132.820412,4341.025535,4026.153748,4184.102462,4333.846048,3987.69221,4284.61528,4266.153742,4348.717842,4231.281948
6.109375,4205.128102,4869.23065,4636.922964,4401.025533,4134.871694,4337.948612,4029.743491,4191.794769,4338.461432,3994.871697,4297.948613,4272.820408,4353.846047,4235.384512
6.1171875,4207.179384,4870.769112,4639.999887,4399.999892,4127.179386,4332.307586,4032.307594,4190.769128,4339.999894,3999.999902,4299.487074,4273.846049,4354.871688,4232.820409
6.125,4204.615282,4871.281932,4643.58963,4402.051174,4121.538361,4331.794766,4031.281953,4188.717846,4339.487073,4001.538364,4296.922972,4269.230665,4356.41015,4227.692204
6.1328125,4204.615282,4865.128086,4637.948605,4395.897328,4124.615284,4332.820407,4029.743491,4190.769128,4336.922971,3996.410159,4291.794767,4259.999896,4349.743483,4220.512717
6.140625,4194.871692,4851.281933,4619.999887,4383.589636,4125.128104,4334.871689,4031.281953,4192.82041,4334.358868,3987.69221,4277.948613,4246.153742,4344.615278,4210.256307
6.1484375,4183.076821,4848.71783,4608.717836,4378.461431,4126.153745,4350.256304,4036.410158,4195.384513,4334.358868,3984.102467,4268.205024,4235.384512,4351.794765,4202.564
6.15625,4185.128103,4862.051163,4612.8204,4381.538354,4129.743489,4373.333226,4038.97426,4199.999897,4337.435791,3987.69221,4275.384511,4236.922973,4365.640919,4201.025538
6.1640625,4193.333231,4870.769112,4619.487067,4386.666559,4124.102463,4384.615277,4042.051183,4203.589641,4334.871689,3989.230672,4282.051177,4241.538358,4376.410149,4200.512718
6.171875,4192.30759,4871.281932,4622.051169,4388.205021,4114.358874,4384.615277,4045.128106,4203.07682,4331.281945,3985.640928,4276.410152,4240.512717,4379.999893,4194.358872
6.1796875,4195.897333,4876.922958,4627.179374,4387.17938,4113.333233,4387.6922,4045.128106,4206.666564,4334.871689,3986.153749,4276.922972,4243.58964,4384.102457,4188.717846
6.1875,4205.640923,4885.128086,4634.871682,4392.307585,4115.384515,4388.205021,4041.025542,4206.666564,4334.871689,3988.205031,4284.61528,4252.307588,4389.230662,4184.102462
6.1953125,4204.102461,4883.076804,4629.743477,4404.102456,4119.487079,4385.640918,4035.384517,4196.410154,4329.743484,3982.051185,4280.512716,4251.281947,4388.205021,4174.358872
6.203125,4202.051179,4872.820394,4625.640913,4404.102456,4127.179386,4381.025534,4028.71785,4184.615282,4328.205022,3974.871698,4272.307588,4247.692204,4382.563995,4169.230667
6.2109375,4209.230666,4867.179368,4634.871682,4396.410149,4127.692207,4377.43579,4028.20503,4187.179385,4333.846048,3981.538364,4283.589639,4255.897332,4390.769123,4181.025539
6.21875,4216.410153,4863.076804,4644.102451,4397.94861,4114.358874,4370.769124,4029.230671,4192.82041,4336.922971,3989.230672,4299.487074,4269.743485,4404.102456,4192.30759
6.2265625,4215.384512,4853.333215,4643.07681,4405.640918,4102.051182,4362.563996,4023.076825,4191.794769,4336.922971,3990.769133,4301.538356,4272.307588,4410.256302,4195.897333
6.234375,4210.769128,4840.512702,4639.999887,4407.179379,4094.871695,4357.435791,4013.333235,4188.717846,4337.948612,3987.17939,4295.38451,4267.692203,4408.20502,4193.333231
6.2421875,4205.640923,4823.076805,4631.281938,4402.051174,4094.358874,4356.92297,4012.307594,4192.82041,4335.384509,3983.589646,4289.230664,4260.512716,4401.538354,4184.102462
6.25,4202.051179,4808.205011,4621.025528,4399.487072,4093.846054,4362.051175,4025.128107,4203.07682,4332.820407,3982.564005,4286.153741,4256.922973,4393.846046,4175.897334
6.2578125,4193.846051,4798.974242,4612.30758,4398.461431,4092.820413,4371.794765,4039.487081,4211.281948,4334.871689,3981.025544,4279.487075,4250.769127,4385.128098,4171.79477
6.265625,4186.153744,4785.640909,4604.102452,4397.43579,4093.846054,4379.487072,4038.97426,4208.717846,4335.384509,3973.846057,4268.717844,4242.563999,4377.43579,4163.589642
6.2734375,4185.640923,4771.281935,4597.435785,4395.384508,4092.820413,4381.025534,4035.384517,4196.922974,4331.281945,3967.17939,4261.025537,4236.922973,4375.384508,4154.358873
6.28125,4194.358872,4769.743473,4594.358862,4392.820405,4097.435797,4383.589636,4040.512722,4192.30759,4331.794766,3969.230672,4265.640921,4241.538358,4380.512713,4157.435796
6.2890625,4204.615282,4773.846037,4587.692196,4389.230662,4108.205028,4390.769123,4046.153747,4196.410154,4334.358868,3969.743493,4271.794767,4248.205024,4384.102457,4164.615283
6.296875,4211.281948,4770.769114,4580.512709,4386.153739,4112.820412,4389.743482,4039.487081,4189.743487,4326.15374,3962.564006,4267.692203,4246.153742,4377.43579,4162.05118
6.3046875,4214.871692,4765.128089,4586.153734,4389.743482,4112.307592,4383.076816,4025.640927,4174.358872,4319.999894,3959.487083,4261.025537,4244.10246,4373.846047,4161.53836
6.3125,4224.615281,4767.692191,4599.487067,4401.025533,4123.589643,4383.076816,4028.71785,4174.358872,4325.64092,3967.692211,4267.179383,4253.333229,4381.538354,4173.846052
6.3203125,4238.974255,4774.358858,4613.846041,4410.256302,4137.948617,4385.128098,4036.922978,4178.974257,4329.743484,3972.307595,4279.487075,4266.153742,4391.281944,4187.692205
6.328125,4244.10246,4771.794755,4618.974246,4415.897328,4139.487078,4379.487072,4025.640927,4169.230667,4326.666561,3970.256313,4283.076818,4266.666562,4394.358867,4192.30759
6.3359375,4241.025537,4758.974243,4616.922964,4414.871687,4134.871694,4369.743483,4009.230671,4156.922975,4323.076817,3971.794775,4280.512716,4264.61528,4393.846046,4193.333231
